1,-0.9643192584533867,-0.8920595694176587,-0.6320606997621099,0.2724227689221855,0.1532271852511018,0.4413218159654627,0.3302895893133735,0.3202870066231456,-1.414213562373095,-0.9643192584533886,-0.6885271368439708,0.3605248985377297,0.3714869311546775,-0.2249471519598533,-0.2418954751763747,-0.4436846152277062,-0.3571400987055545
1,0.7801606331702945,-0.9643192584533867,0.2150758711582438,-0.6320606997621099,-0.4288696422371437,0.1532271852511018,0.1238469795548394,0.3302895893133735,1.414213562373095,0.780160633170296,0.2788692027066207,-0.5121376722369976,0.3618888828421681,0.3170264646013995,0.3784481198888248,0.4815878086525232,0.2104649359061853
1,0.9032807514264324,0.7801606331702945,0.6287121012723954,0.2150758711582438,0.4557811618227935,-0.4288696422371437,0.1140739411717098,0.1238469795548394,1.414213562373095,0.9032807514264343,0.6782346570201243,0.5481993238768055,0.1515910809084346,0.2554664054733304,0.2453263017843235,0.2165035596240724,0.2525244962929321
1,0.9638112921758981,0.9032807514264324,0.6971690893066478,0.6287121012723954,0.5292041308099202,0.4557811618227935,0.4157094567625755,0.1140739411717098,1.414213562373095,0.9638112921759,0.7141605420926881,0.5803032373740591,0.4964060562788954,0.2252011350985975,0.2333510067601357,0.208477581249759,0.1835615012188399
1,0.9111699500883295,0.9638112921758981,0.7425053810679068,0.6971690893066478,0.5959873367521177,0.5292041308099202,0.4849595965070285,0.4157094567625755,1.414213562373095,0.9111699500883313,0.6728262465389863,0.5143720338189213,0.4241897059592404,0.2515218061423818,0.2471291052780362,0.2249603821385434,0.1980047712827709
1,0.9796248535426366,0.9111699500883295,0.7041923828110964,0.7425053810679068,0.6042283623906538,0.5959873367521177,0.5118972518211808,0.4849595965070285,1.414213562373095,0.9796248535426384,0.7600698887071498,0.5703261407156619,0.4437903105179711,0.2172943544152283,0.2180478912219817,0.2109718554143583,0.1940846503710248
0,0.9997568449038012,0.9796248535426366,0.766826267311644,0.7041923828110964,0.5825942518767185,0.6042283623906538,0.510501379531927,0.5118972518211808,1.414213562373095,0.9997568449038032,0.7482112555137276,0.652072217436336,0.4988676594003252,0.207228358734646,0.2220007689531225,0.1905353362341898,0.183069180594554
0,0.7713645713870066,0.9997568449038012,0.7065097097105338,0.766826267311644,0.6041192593071373,0.5825942518767185,0.4763961766202861,0.510501379531927,-1.414213562373095,0.7713645713870081,0.6679933318268406,0.5279840697302641,0.5265175860189819,-1.092789066880052,-0.6940689647333119,-0.4855494080258398,-0.3881462296784154
0,-0.9157816860313778,0.7713645713870066,-0.2289133138403413,0.7065097097105338,0.2339326050280375,0.6041192593071373,0.3416290165888423,0.4763961766202861,-1.414213562373095,-0.9157816860313797,-0.2260327751836747,0.174528287669147,0.2179440743841201,-0.2492159381708576,-0.3960602623964735,-0.3971854625105605,-0.326431527351443
0,-0.9858616651934363,-0.9157816860313778,-0.7486907361192341,-0.2289133138403413,-0.4222866476488986,0.2339326050280375,-0.06352554406167732,0.3416290165888423,-1.414213562373095,-0.9858616651934382,-0.6942656869362805,-0.324732308017774,-0.02058186531395343,-0.2141759485898285,-0.2399826251456048,-0.2723703135888303,-0.2787263394118283
0,-0.9888829075269248,-0.9858616651934363,-0.7701887238842193,-0.7486907361192341,-0.6203330731668555,-0.4222866476488986,-0.441642587990515,-0.06352554406167732,-1.414213562373095,-0.9888829075269268,-0.7972162696005286,-0.5983544075838727,-0.3729327500496299,-0.2126653274230841,-0.2056657642575222,-0.2039647886973056,-0.208256162464693
1,-0.9999395053239708,-0.9888829075269248,-0.7699294757501043,-0.7701887238842193,-0.6304776978383101,-0.6203330731668555,-0.5276589376604605,-0.441642587990515,-1.414213562373095,-0.9999395053239728,-0.7565557454418649,-0.6466065868958972,-0.5078396043010407,-0.207137028524561,-0.21921927231041,-0.1919017438692994,-0.1812747916144108
1,0.1723586275874577,-0.9999395053239708,-0.4102276081481405,-0.7699294757501043,-0.4816910900743439,-0.6304776978383101,-0.4658020810056629,-0.5276589376604605,1.414213562373095,0.1723586275874581,-0.3233938119417174,-0.3508670370670621,-0.3820489641473972,0.6209274673928185,0.5792024581049376,0.4412701498600393,0.3592525053040984
1,0.9838390570107043,0.1723586275874577,0.4931731076127446,-0.4102276081481405,-0.0158286109526255,-0.4816910900743439,-0.2269246252444057,-0.4658020810056629,1.414213562373095,0.9838390570107063,0.3719140097076216,-0.05449943150739506,-0.1693518619423044,0.2151872526811944,0.3474331842218244,0.3671782484701225,0.3167130848630799
1,0.9679616937820568,0.9838390570107043,0.7636012858124286,0.4931731076127446,0.5299123489163347,-0.0158286109526255,0.2716757367562102,-0.2269246252444057,1.414213562373095,0.9679616937820585,0.8003955301243462,0.4847256704679528,0.2522753265838801,0.2231259342955182,0.2046060107495829,0.2323719729762855,0.232387647157843
0,0.9979077003128766,0.9679616937820568,0.7642336508531057,0.7636012858124286,0.6270913294500026,0.5299123489163347,0.485985746069054,0.2716757367562102,1.414213562373095,0.9979077003128785,0.7364474151117095,0.6335415072908881,0.4305218937045728,0.2081529310301083,0.2259220490871285,0.1951680137705517,0.1967383337337045
0,0.4444133534575085,0.9979077003128766,0.6355432005866487,0.7642336508531057,0.5742987846581545,0.6270913294500026,0.5069709462401002,0.485985746069054,-1.414213562373095,0.4444133534575094,0.5902875701028913,0.4728784232952182,0.440496837601316,-0.9293134579153022,-0.6681670441586621,-0.4717729964170783,-0.3709420799948823
1,-0.9986810010060806,0.4444133534575085,-0.2244837679351654,0.6355432005866487,0.2998159402624444,0.5742987846581545,0.3790925824600507,0.5069709462401002,-1.414213562373095,-0.9986810010060826,-0.1349162085015342,0.3084199750578127,0.2937615220350699,-0.2077662806835063,-0.4264324512905202,-0.430658384357727,-0.341595016881633
0,-0.8491702051032373,-0.9986810010060806,-0.7291795007063092,-0.2244837679351654,-0.3103025816085593,0.2998159402624444,0.1549184901132952,0.3790925824600507,1.414213562373095,-0.849170205103239,-0.6835641043992329,-0.09342540579750359,0.28096077978115,1.131691883738167,0.6992592222574427,0.3769097420426497,0.226650556518389
1,-0.8481343978391955,-0.8491702051032373,-0.7297819618372395,-0.7291795007063092,-0.6133571237838702,-0.3103025816085593,-0.3818796668335283,0.1549184901132952,-1.414213562373095,-0.8481343978391972,-0.8161698701962298,-0.6522594496999758,-0.2626833550516885,-0.283039582266949,-0.1993478973922884,-0.1904885281682798,-0.2303060414642813
0,-0.7598835155798198,-0.8481343978391955,-0.6390586210598452,-0.7297819618372395,-0.5771083767708336,-0.6133571237838702,-0.5052732335014986,-0.3818796668335283,1.414213562373095,-0.7598835155798211,-0.4948704827704433,-0.5710904636381091,-0.4898564828330595,1.087048538976458,0.6363613483811795,0.496326006502801,0.380814009041231
0,-0.7575009109673464,-0.7598835155798198,-0.7040981360102724,-0.6390586210598452,-0.579209350418431,-0.5771083767708336,-0.5082851556317393,-0.5052732335014986,-1.414213562373095,-0.757500910967348,-0.8117063569102599,-0.5884139071453451,-0.5761523481583166,-0.3283563257028736,-0.2008357351542783,-0.2064499138069374,-0.1676122428429557
0,-0.9828018688268952,-0.7575009109673464,-0.6871032123345304,-0.7040981360102724,-0.5823639191248274,-0.579209350418431,-0.4842443175824344,-0.5082851556317393,-1.414213562373095,-0.9828018688268971,-0.6813720908985285,-0.6582033595062298,-0.5291870722075945,-0.2157058467730988,-0.2442804904915221,-0.1890025507167163,-0.1770052980331001
